num_seeds, total_attempts, total_valid_attempts, total_elapsed_s, detected_diffs, info_counts,
152,4866,3859,685.4599999999999,0,{'valid': 3859, 'compile error': 765, 'run timeout': 144, 'invalid': 98}

encountered errors:
nan
Command '['/Users/sega/Code/ast-project/tmp/t-0/00006.c.clean-mutation-0.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-1/00006.c.clean-mutation-1.c.bin']' timed out after 3 seconds
/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-2.c:6:11: runtime error: signed integer overflow: -2147483611 - 103 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-2.c:6:11 in 

/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-3.c:6:11: runtime error: signed integer overflow: -2147483582 - 73 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-3.c:6:11 in 

Command '['/Users/sega/Code/ast-project/tmp/t-4/00006.c.clean-mutation-4.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-3/00006.c.clean-mutation-5.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-6/00006.c.clean-mutation-6.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-7/00006.c.clean-mutation-7.c.bin']' timed out after 3 seconds
/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-9.c:6:11: runtime error: signed integer overflow: -2147483612 - 44 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-9.c:6:11 in 

Command '['/Users/sega/Code/ast-project/tmp/t-2/00006.c.clean-mutation-10.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-0/00006.c.clean-mutation-11.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-1/00006.c.clean-mutation-12.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-4/00006.c.clean-mutation-13.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-3/00006.c.clean-mutation-14.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-6/00006.c.clean-mutation-15.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-7/00006.c.clean-mutation-16.c.bin']' timed out after 3 seconds
/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-17.c:6:11: runtime error: signed integer overflow: -2147483644 - 46 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-17.c:6:11 in 

Command '['/Users/sega/Code/ast-project/tmp/t-2/00006.c.clean-mutation-18.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-5/00006.c.clean-mutation-19.c.bin']' timed out after 3 seconds
/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-20.c:6:11: runtime error: signed integer overflow: -2147483646 - 5 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-20.c:6:11 in 

Command '['/Users/sega/Code/ast-project/tmp/t-0/00006.c.clean-mutation-21.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-6/00006.c.clean-mutation-23.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-7/00006.c.clean-mutation-24.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-3/00006.c.clean-mutation-25.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-4/00006.c.clean-mutation-26.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-1/00006.c.clean-mutation-27.c.bin']' timed out after 3 seconds
/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-28.c:6:11: runtime error: signed integer overflow: -2147483640 - 88 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-28.c:6:11 in 

Command '['/Users/sega/Code/ast-project/tmp/t-5/00006.c.clean-mutation-29.c.bin']' timed out after 3 seconds
/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-30.c:6:11: runtime error: signed integer overflow: -2147483644 - 23 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-30.c:6:11 in 

/Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-31.c:6:11: runtime error: signed integer overflow: -2147483632 - 26 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00006.c.clean-mutation-31.c:6:11 in 

Command '['/Users/sega/Code/ast-project/tmp/t-0/00007.c.clean-mutation-0.c.bin']' timed out after 3 seconds
/Users/sega/Code/ast-project/tmp/00007.c.clean-mutation-1.c:5:25: runtime error: signed integer overflow: -2147483630 - 38 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00007.c.clean-mutation-1.c:5:25 in 
/Users/sega/Code/ast-project/tmp/00007.c.clean-mutation-1.c:12:11: runtime error: signed integer overflow: -2147483630 - 39 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior /Users/sega/Code/ast-project/tmp/00007.c.clean-mutation-1.c:12:11 in 

Command '['/Users/sega/Code/ast-project/tmp/t-2/00007.c.clean-mutation-2.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-4/00007.c.clean-mutation-3.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-6/00007.c.clean-mutation-4.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-3/00007.c.clean-mutation-5.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-5/00007.c.clean-mutation-6.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-7/00007.c.clean-mutation-7.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-1/00007.c.clean-mutation-8.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-0/00007.c.clean-mutation-9.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-4/00007.c.clean-mutation-10.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-2/00007.c.clean-mutation-11.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-3/00007.c.clean-mutation-12.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-5/00007.c.clean-mutation-13.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-6/00007.c.clean-mutation-14.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-7/00007.c.clean-mutation-15.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-1/00007.c.clean-mutation-16.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-0/00007.c.clean-mutation-17.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-2/00007.c.clean-mutation-18.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-4/00007.c.clean-mutation-19.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-6/00007.c.clean-mutation-20.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-3/00007.c.clean-mutation-21.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-5/00007.c.clean-mutation-22.c.bin']' timed out after 3 seconds
Command '['/Users/sega/Code/ast-project/tmp/t-7/00007.c.clean-mutation-23.c.bin']' timed out after 3 seconds
